distrito,TipoVoo,Ano,MesDesc,textbox_MatrixRow_CargaEmb,textbox_MatrixRow_CargaEmb2,textbox_MatrixRow_CargaEmb5,TipoVoo1,textbox_MatrixRow_CargaEmb3,textbox_MatrixRow_CargaEmb4,textbox_MatrixRow_CargaEmb6
São Miguel,InterIlhas,2012,Janeiro, 9 060, 8 587,  115,,,,
São Miguel,InterIlhas,2012,Fevereiro, 7 719, 8 002,  14,,,,
São Miguel,InterIlhas,2012,Março, 9 396, 9 999,  67,,,,
São Miguel,InterIlhas,2012,Abril, 12 012, 11 763,  52,,,,
São Miguel,InterIlhas,2012,Maio, 13 751, 13 138,  249,,,,
São Miguel,InterIlhas,2012,Junho, 13 242, 12 481,  14,,,,
São Miguel,InterIlhas,2012,Julho, 18 188, 15 843,  103,,,,
São Miguel,InterIlhas,2012,Agosto, 18 438, 20 550,  240,,,,
São Miguel,InterIlhas,2012,Setembro, 13 490, 15 397,  521,,,,
São Miguel,InterIlhas,2012,Outubro, 10 050, 11 256,  179,,,,
São Miguel,InterIlhas,2012,Novembro, 7 957, 8 585,  139,,,,
São Miguel,InterIlhas,2012,Dezembro, 7 879, 8 685,  136,,,,
São Miguel,InterIlhas,2013,Janeiro, 8 368, 8 084,  187,,,,
São Miguel,InterIlhas,2013,Fevereiro, 7 357, 7 784,  107,,,,
São Miguel,InterIlhas,2013,Março, 8 689, 9 147,  152,,,,
São Miguel,InterIlhas,2013,Abril, 10 960, 10 959,  63,,,,
São Miguel,InterIlhas,2013,Maio, 12 445, 11 438,  346,,,,
São Miguel,InterIlhas,2013,Junho, 14 251, 13 129,  311,,,,
São Miguel,InterIlhas,2013,Julho, 19 626, 17 068,  233,,,,
São Miguel,InterIlhas,2013,Agosto, 19 090, 20 868,  144,,,,
São Miguel,InterIlhas,2013,Setembro, 13 683, 14 724,  542,,,,
São Miguel,InterIlhas,2013,Outubro, 9 515, 10 853,  188,,,,
São Miguel,InterIlhas,2013,Novembro, 7 867, 8 599,  147,,,,
São Miguel,InterIlhas,2013,Dezembro, 8 276, 8 765,  150,,,,
São Miguel,InterIlhas,2014,Janeiro, 8 192, 8 058,  117,,,,
São Miguel,InterIlhas,2014,Fevereiro, 7 343, 7 356,  0,,,,
São Miguel,InterIlhas,2014,Março, 8 768, 9 456,  0,,,,
São Miguel,InterIlhas,2014,Abril, 11 555, 11 848,  78,,,,
São Miguel,InterIlhas,2014,Maio, 12 966, 12 921,  77,,,,
São Miguel,InterIlhas,2014,Junho, 15 179, 14 290,  547,,,,
São Miguel,InterIlhas,2014,Julho, 20 393, 17 269,  142,,,,
São Miguel,InterIlhas,2014,Agosto, 20 581, 22 996,  248,,,,
São Miguel,InterIlhas,2014,Setembro, 13 790, 16 008,  101,,,,
São Miguel,InterIlhas,2014,Outubro, 10 481, 12 321,  185,,,,
São Miguel,InterIlhas,2014,Novembro, 8 484, 9 375,  0,,,,
São Miguel,InterIlhas,2014,Dezembro, 8 717, 9 476,  137,,,,
São Miguel,InterIlhas,2015,Janeiro, 8 961, 8 749,  248,,,,
São Miguel,InterIlhas,2015,Fevereiro, 8 561, 8 979,  203,,,,
São Miguel,InterIlhas,2015,Março, 10 088, 10 924,  10,,,,
São Miguel,InterIlhas,2015,Abril, 13 266, 12 939,  45,,,,
São Miguel,InterIlhas,2015,Maio, 15 279, 15 582,  257,,,,
São Miguel,InterIlhas,2015,Junho, 17 594, 16 846,  133,,,,
São Miguel,InterIlhas,2015,Julho, 23 117, 20 303,  893,,,,
São Miguel,InterIlhas,2015,Agosto, 21 955, 25 265,  181,,,,
São Miguel,InterIlhas,2015,Setembro, 16 413, 18 952,  459,,,,
São Miguel,InterIlhas,2015,Outubro, 12 143, 13 474,  0,,,,
São Miguel,InterIlhas,2015,Novembro, 10 652, 11 166,  0,,,,
São Miguel,InterIlhas,2015,Dezembro, 10 626, 11 530,  2,,,,
São Miguel,InterIlhas,2016,Janeiro, 10 617, 10 123,  28,,,,
São Miguel,InterIlhas,2016,Fevereiro, 9 873, 10 552,  0,,,,
São Miguel,InterIlhas,2016,Março, 12 908, 13 386,  376,,,,
São Miguel,InterIlhas,2016,Abril, 15 376, 16 082,  171,,,,
São Miguel,InterIlhas,2016,Maio, 19 242, 17 490,  461,,,,
São Miguel,InterIlhas,2016,Junho, 20 553, 20 997,  505,,,,
São Miguel,InterIlhas,2016,Julho, 26 496, 24 452,  726,,,,
São Miguel,InterIlhas,2016,Agosto, 26 462, 29 666,  836,,,,
São Miguel,InterIlhas,2016,Setembro, 20 045, 22 168,  810,,,,
São Miguel,InterIlhas,2016,Outubro, 15 150, 16 383,  496,,,,
São Miguel,InterIlhas,2016,Novembro, 11 830, 12 248,  265,,,,
São Miguel,InterIlhas,2016,Dezembro, 11 578, 12 128,  233,,,,
São Miguel,InterIlhas,2017,Janeiro, 12 417, 11 419,  291,,,,
São Miguel,InterIlhas,2017,Fevereiro, 11 611, 11 442,  260,,,,
São Miguel,InterIlhas,2017,Março, 13 200, 14 424,  243,,,,
São Miguel,InterIlhas,2017,Abril, 19 506, 18 804,  199,,,,
São Miguel,InterIlhas,2017,Maio, 20 382, 19 458,  150,,,,
São Miguel,InterIlhas,2017,Junho, 24 037, 22 205,  404,,,,
São Miguel,InterIlhas,2017,Julho, 30 859, 27 759,  159,,,,
São Miguel,InterIlhas,2017,Agosto, 30 011, 32 181,  384,,,,
São Miguel,InterIlhas,2017,Setembro, 22 993, 24 603,  346,,,,
São Miguel,InterIlhas,2017,Outubro, 16 885, 17 401,  412,,,,
São Miguel,InterIlhas,2017,Novembro, 11 346, 12 162,  312,,,,
São Miguel,InterIlhas,2017,Dezembro, 11 814, 12 932,  323,,,,
São Miguel,InterIlhas,2018,Janeiro, 12 287, 11 769,  215,,,,
São Miguel,InterIlhas,2018,Fevereiro, 10 714, 11 322,  243,,,,
São Miguel,InterIlhas,2018,Março, 14 230, 15 241,  265,,,,
São Miguel,InterIlhas,2018,Abril, 18 658, 17 615,  140,,,,
São Miguel,InterIlhas,2018,Maio, 21 436, 20 370,  247,,,,
São Miguel,InterIlhas,2018,Junho, 25 602, 24 095,  348,,,,
São Miguel,InterIlhas,2018,Julho, 33 081, 30 540,  28,,,,
São Miguel,InterIlhas,2018,Agosto, 33 181, 35 060,  244,,,,
São Miguel,InterIlhas,2018,Setembro, 24 464, 27 927,  208,,,,
São Miguel,InterIlhas,2018,Outubro, 18 361, 19 534,  92,,,,
São Miguel,InterIlhas,2018,Novembro, 12 614, 13 088,  281,,,,
São Miguel,InterIlhas,2018,Dezembro, 12 556, 13 683,  292,,,,
São Miguel,InterIlhas,2019,Janeiro, 13 623, 12 850,  298,,,,
São Miguel,InterIlhas,2019,Fevereiro, 11 556, 11 876,  182,,,,
São Miguel,InterIlhas,2019,Março, 14 377, 15 233,  336,,,,
São Miguel,InterIlhas,2019,Abril, 20 689, 20 615,  388,,,,
São Miguel,InterIlhas,2019,Maio, 21 981, 21 851,  373,,,,
São Miguel,InterIlhas,2019,Junho, 27 828, 25 844,  176,,,,
São Miguel,InterIlhas,2019,Julho, 35 008, 30 569,  165,,,,
São Miguel,InterIlhas,2019,Agosto, 34 512, 36 820,  282,,,,
São Miguel,InterIlhas,2019,Setembro, 25 151, 27 732,  290,,,,
São Miguel,InterIlhas,2019,Outubro, 18 021, 19 671,  488,,,,
São Miguel,InterIlhas,2019,Novembro, 13 686, 14 677,  199,,,,
São Miguel,InterIlhas,2019,Dezembro, 11 532, 12 764,  356,,,,
São Miguel,InterIlhas,2020,Janeiro, 12 972, 12 377,  312,,,,
São Miguel,InterIlhas,2020,Fevereiro, 11 996, 12 652,  441,,,,
São Miguel,InterIlhas,2020,Março, 6 965, 7 325,  152,,,,
São Miguel,InterIlhas,2020,Abril,  462,  401,  2,,,,
São Miguel,InterIlhas,2020,Maio,  803,  777,  0,,,,
São Miguel,InterIlhas,2020,Junho, 5 362, 4 970,  9,,,,
São Miguel,InterIlhas,2020,Julho, 14 377, 12 237,  90,,,,
São Miguel,InterIlhas,2020,Agosto, 20 724, 20 762,  280,,,,
São Miguel,InterIlhas,2020,Setembro, 14 243, 16 211,  225,,,,
São Miguel,InterIlhas,2020,Outubro, 11 746, 12 436,  272,,,,
São Miguel,InterIlhas,2020,Novembro, 6 874, 7 168,  26,,,,
São Miguel,InterIlhas,2020,Dezembro, 6 114, 6 179,  0,,,,
São Miguel,InterIlhas,2021,Janeiro, 5 530, 5 617,  0,,,,
São Miguel,InterIlhas,2021,Fevereiro, 4 732, 4 892,  0,,,,
São Miguel,InterIlhas,2021,Março, 8 433, 8 420,  0,,,,
São Miguel,InterIlhas,2021,Abril, 9 667, 9 729,  0,,,,
São Miguel,InterIlhas,2021,Maio, 11 183, 10 931,  0,,,,
São Miguel,InterIlhas,2021,Junho, 19 087, 18 206,  5,,,,
São Miguel,InterIlhas,2021,Julho, 30 207, 26 458,  0,,,,
São Miguel,InterIlhas,2021,Agosto, 35 062, 36 446,  59,,,,
São Miguel,InterIlhas,2021,Setembro, 25 838, 27 678,  59,,,,
São Miguel,InterIlhas,2021,Outubro, 21 243, 21 322,  0,,,,
São Miguel,InterIlhas,2021,Novembro, 15 408, 15 147,  0,,,,
São Miguel,InterIlhas,2021,Dezembro, 13 144, 13 417,  0,,,,
São Miguel,InterIlhas,2022,Janeiro, 11 101, 9 895,  92,,,,
São Miguel,InterIlhas,2022,Fevereiro, 11 044, 10 356,  85,,,,
São Miguel,InterIlhas,2022,Março, 15 594, 15 021,  0,,,,
São Miguel,Internacionais,1986,Janeiro,  564,  436,  0,,,,
São Miguel,Internacionais,1986,Fevereiro,  158,  141,  0,,,,
São Miguel,Internacionais,1986,Março,  684,  460,  0,,,,
São Miguel,Internacionais,1986,Abril,  802, 1 514,  2,,,,
São Miguel,Internacionais,1986,Maio, 2 441, 1 845,  5,,,,
São Miguel,Internacionais,1986,Junho, 2 934, 3 458,  54,,,,
São Miguel,Internacionais,1986,Julho, 4 247, 4 371,  4,,,,
São Miguel,Internacionais,1986,Agosto, 4 301, 4 461,  39,,,,
São Miguel,Internacionais,1986,Setembro, 2 868, 1 767,  9,,,,
São Miguel,Internacionais,1986,Outubro,  900,  719,  12,,,,
São Miguel,Internacionais,1986,Novembro,  449,  437,  0,,,,
São Miguel,Internacionais,1986,Dezembro,  779,  788,  0,,,,
São Miguel,Internacionais,1987,Janeiro,  860,  763,  0,,,,
São Miguel,Internacionais,1987,Fevereiro,  302,  334,  0,,,,
São Miguel,Internacionais,1987,Março,  640,  291,  0,,,,
São Miguel,Internacionais,1987,Abril,  602,  452,  0,,,,
São Miguel,Internacionais,1987,Maio, 2 053, 2 799,  0,,,,
São Miguel,Internacionais,1987,Junho, 3 251, 3 008,  0,,,,
São Miguel,Internacionais,1987,Julho, 3 774, 4 680,  465,,,,
São Miguel,Internacionais,1987,Agosto, 4 990, 4 398,  0,,,,
São Miguel,Internacionais,1987,Setembro, 2 926, 1 860,  0,,,,
São Miguel,Internacionais,1987,Outubro,  387,  171,  0,,,,
São Miguel,Internacionais,1987,Novembro,  452,  380,  0,,,,
São Miguel,Internacionais,1987,Dezembro,  707,  832,  0,,,,
São Miguel,Internacionais,1988,Janeiro,  838,  676,  0,,,,
São Miguel,Internacionais,1988,Fevereiro,  418,  573,  0,,,,
São Miguel,Internacionais,1988,Março,  879,  548,  0,,,,
São Miguel,Internacionais,1988,Abril,  972,  941,  0,,,,
São Miguel,Internacionais,1988,Maio, 3 257, 3 027,  0,,,,
São Miguel,Internacionais,1988,Junho, 2 376, 3 219,  0,,,,
São Miguel,Internacionais,1988,Julho, 5 587, 7 063,  89,,,,
São Miguel,Internacionais,1988,Agosto, 5 633, 5 542,  211,,,,
São Miguel,Internacionais,1988,Setembro, 4 643, 2 632,  0,,,,
São Miguel,Internacionais,1988,Outubro, 1 812, 1 407,  0,,,,
São Miguel,Internacionais,1988,Novembro, 1 151,  843,  0,,,,
São Miguel,Internacionais,1988,Dezembro, 1 126, 1 244,  0,,,,
São Miguel,Internacionais,1989,Janeiro, 1 218,  878,  145,,,,
São Miguel,Internacionais,1989,Fevereiro,  847,  759,  0,,,,
São Miguel,Internacionais,1989,Março, 1 179,  742,  0,,,,
São Miguel,Internacionais,1989,Abril, 2 146, 3 373,  288,,,,
São Miguel,Internacionais,1989,Maio, 4 129, 2 066,  588,,,,
São Miguel,Internacionais,1989,Junho, 3 109, 2 942,  740,,,,
São Miguel,Internacionais,1989,Julho, 6 823, 8 305, 1 453,,,,
São Miguel,Internacionais,1989,Agosto, 6 093, 5 831, 1 151,,,,
São Miguel,Internacionais,1989,Setembro, 5 295, 3 269,  919,,,,
São Miguel,Internacionais,1989,Outubro, 2 838, 1 737,  390,,,,
São Miguel,Internacionais,1989,Novembro, 1 379, 1 177,  451,,,,
São Miguel,Internacionais,1989,Dezembro, 2 114, 2 298,  565,,,,
São Miguel,Internacionais,1990,Janeiro, 2 242, 2 013,  375,,,,
São Miguel,Internacionais,1990,Fevereiro, 1 283, 1 191,  314,,,,
São Miguel,Internacionais,1990,Março, 1 926, 1 351,  744,,,,
São Miguel,Internacionais,1990,Abril, 1 904, 1 755,  534,,,,
São Miguel,Internacionais,1990,Maio, 2 939, 2 365,  334,,,,
São Miguel,Internacionais,1990,Junho, 1 568, 1 272,  687,,,,
São Miguel,Internacionais,1990,Julho, 5 999, 7 629,  705,,,,
São Miguel,Internacionais,1990,Agosto, 6 582, 5 446,  683,,,,
São Miguel,Internacionais,1990,Setembro, 5 553, 3 600,  841,,,,
São Miguel,Internacionais,1990,Outubro, 1 890, 1 898,  755,,,,
São Miguel,Internacionais,1990,Novembro, 1 763, 1 481,  455,,,,
São Miguel,Internacionais,1990,Dezembro, 2 266, 2 335,  362,,,,
São Miguel,Internacionais,1991,Janeiro, 2 262, 2 084,  416,,,,
São Miguel,Internacionais,1991,Fevereiro, 1 618, 1 552,  384,,,,
São Miguel,Internacionais,1991,Março, 2 211, 1 838,  675,,,,
São Miguel,Internacionais,1991,Abril, 1 675, 1 910,  503,,,,
São Miguel,Internacionais,1991,Maio, 2 965, 2 957,  341,,,,
São Miguel,Internacionais,1991,Junho, 2 168, 3 546,  658,,,,
São Miguel,Internacionais,1991,Julho, 4 210, 5 376,  437,,,,
São Miguel,Internacionais,1991,Agosto, 5 154, 5 247, 1 422,,,,
São Miguel,Internacionais,1991,Setembro, 5 199, 7 015,  382,,,,
São Miguel,Internacionais,1991,Outubro, 2 460, 1 678,  481,,,,
São Miguel,Internacionais,1991,Novembro, 1 651, 1 545,  668,,,,
São Miguel,Internacionais,1991,Dezembro, 1 712, 2 003,  475,,,,
São Miguel,Internacionais,1992,Janeiro, 2 098, 1 481,  461,,,,
São Miguel,Internacionais,1992,Fevereiro, 1 604, 1 573,  394,,,,
São Miguel,Internacionais,1992,Março, 2 010, 1 466,  498,,,,
São Miguel,Internacionais,1992,Abril, 2 092, 2 263,  379,,,,
São Miguel,Internacionais,1992,Maio, 2 534, 3 645,  540,,,,
São Miguel,Internacionais,1992,Junho, 3 955, 4 644,  416,,,,
São Miguel,Internacionais,1992,Julho, 5 508, 6 882,  623,,,,
São Miguel,Internacionais,1992,Agosto, 8 601, 6 283,  866,,,,
São Miguel,Internacionais,1992,Setembro, 5 707, 3 348,  548,,,,
São Miguel,Internacionais,1992,Outubro, 2 506, 1 703,  250,,,,
São Miguel,Internacionais,1992,Novembro,  989, 1 174,  246,,,,
São Miguel,Internacionais,1992,Dezembro, 2 225, 2 431,  832,,,,
São Miguel,Internacionais,1993,Janeiro, 1 927, 2 191,  844,,,,
São Miguel,Internacionais,1993,Fevereiro, 1 463, 1 414,  732,,,,
São Miguel,Internacionais,1993,Março, 1 770, 1 470,  805,,,,
São Miguel,Internacionais,1993,Abril, 1 862, 1 658,  883,,,,
São Miguel,Internacionais,1993,Maio, 2 988, 3 584,  710,,,,
São Miguel,Internacionais,1993,Junho, 2 896, 3 160,  801,,,,
São Miguel,Internacionais,1993,Julho, 5 535, 6 969, 1 234,,,,
São Miguel,Internacionais,1993,Agosto, 7 261, 6 469, 1 059,,,,
São Miguel,Internacionais,1993,Setembro, 4 951, 2 990,  829,,,,
São Miguel,Internacionais,1993,Outubro, 2 552, 1 558,  721,,,,
São Miguel,Internacionais,1993,Novembro, 1 434, 1 153,  317,,,,
São Miguel,Internacionais,1993,Dezembro, 1 627, 1 790,  263,,,,
São Miguel,Internacionais,1994,Janeiro, 2 063, 1 810,  771,,,,
São Miguel,Internacionais,1994,Fevereiro, 1 352, 1 334,  287,,,,
São Miguel,Internacionais,1994,Março, 1 687, 1 273,  337,,,,
São Miguel,Internacionais,1994,Abril, 1 904, 1 976,  469,,,,
São Miguel,Internacionais,1994,Maio, 2 928, 3 145,  289,,,,
São Miguel,Internacionais,1994,Junho, 2 823, 3 652,  825,,,,
São Miguel,Internacionais,1994,Julho, 6 698, 8 594, 1 088,,,,
São Miguel,Internacionais,1994,Agosto, 6 139, 5 978, 1 815,,,,
São Miguel,Internacionais,1994,Setembro, 5 109, 3 331,  548,,,,
São Miguel,Internacionais,1994,Outubro, 2 259, 1 588,  549,,,,
São Miguel,Internacionais,1994,Novembro, 1 359, 1 087,  0,,,,
São Miguel,Internacionais,1994,Dezembro, 2 107, 2 064,  0,,,,
São Miguel,Internacionais,1995,Janeiro, 1 760, 1 547,  0,,,,
São Miguel,Internacionais,1995,Fevereiro, 1 115, 1 259,  0,,,,
São Miguel,Internacionais,1995,Março, 1 618, 1 068,  0,,,,
São Miguel,Internacionais,1995,Abril, 1 817, 1 961,  255,,,,
São Miguel,Internacionais,1995,Maio, 2 704, 3 015,  151,,,,
São Miguel,Internacionais,1995,Junho, 2 367, 3 262,  256,,,,
São Miguel,Internacionais,1995,Julho, 6 355, 8 645,  777,,,,
São Miguel,Internacionais,1995,Agosto, 6 780, 6 528,  490,,,,
São Miguel,Internacionais,1995,Setembro, 5 560, 3 402,  527,,,,
São Miguel,Internacionais,1995,Outubro, 1 723, 1 623,  113,,,,
São Miguel,Internacionais,1995,Novembro, 1 830, 1 334,  271,,,,
São Miguel,Internacionais,1995,Dezembro, 2 182, 2 230,  277,,,,
São Miguel,Internacionais,1996,Janeiro, 2 144, 2 224,  323,,,,
São Miguel,Internacionais,1996,Fevereiro, 1 727, 1 615,  472,,,,
São Miguel,Internacionais,1996,Março, 2 180, 2 028,  624,,,,
São Miguel,Internacionais,1996,Abril, 1 702, 1 608,  252,,,,
São Miguel,Internacionais,1996,Maio, 2 731, 3 538,  452,,,,
São Miguel,Internacionais,1996,Junho, 3 153, 5 038,  709,,,,
São Miguel,Internacionais,1996,Julho, 5 423, 6 496, 1 073,,,,
São Miguel,Internacionais,1996,Agosto, 7 235, 6 501,  728,,,,
São Miguel,Internacionais,1996,Setembro, 5 425, 3 098,  544,,,,
São Miguel,Internacionais,1996,Outubro, 2 032, 1 315,  217,,,,
São Miguel,Internacionais,1996,Novembro, 1 065,  829,  290,,,,
São Miguel,Internacionais,1996,Dezembro, 1 342, 1 658,  900,,,,
São Miguel,Internacionais,1997,Janeiro, 1 672, 1 864, 1 049,,,,
São Miguel,Internacionais,1997,Fevereiro, 1 090, 1 307, 1 048,,,,
São Miguel,Internacionais,1997,Março, 1 615, 1 380, 1 510,,,,
São Miguel,Internacionais,1997,Abril, 1 607, 2 106, 1 318,,,,
São Miguel,Internacionais,1997,Maio, 2 438, 2 312, 1 969,,,,
São Miguel,Internacionais,1997,Junho, 3 131, 4 410, 1 701,,,,
São Miguel,Internacionais,1997,Julho, 5 529, 6 490, 2 655,,,,
São Miguel,Internacionais,1997,Agosto, 7 492, 6 784, 2 692,,,,
São Miguel,Internacionais,1997,Setembro, 4 990, 3 226, 2 219,,,,
São Miguel,Internacionais,1997,Outubro, 1 972, 1 256, 1 703,,,,
São Miguel,Internacionais,1997,Novembro, 1 696, 1 367, 1 393,,,,
São Miguel,Internacionais,1997,Dezembro, 1 723, 1 780, 1 669,,,,
São Miguel,Internacionais,1998,Janeiro, 1 568, 1 748, 1 690,,,,
São Miguel,Internacionais,1998,Fevereiro, 1 521, 1 525, 1 580,,,,
São Miguel,Internacionais,1998,Março, 1 642, 1 557, 1 769,,,,
São Miguel,Internacionais,1998,Abril, 2 111, 1 869, 2 150,,,,
São Miguel,Internacionais,1998,Maio, 3 117, 2 829, 1 856,,,,
São Miguel,Internacionais,1998,Junho, 3 344, 4 473, 1 890,,,,
São Miguel,Internacionais,1998,Julho, 5 529, 6 420, 2 655,,,,
São Miguel,Internacionais,1998,Agosto, 6 299, 5 491, 2 622,,,,
São Miguel,Internacionais,1998,Setembro, 5 067, 3 426, 2 250,,,,
São Miguel,Internacionais,1998,Outubro, 2 176, 1 626, 2 099,,,,
São Miguel,Internacionais,1998,Novembro, 2 320, 1 982, 1 798,,,,
São Miguel,Internacionais,1998,Dezembro, 2 672, 2 313, 1 848,,,,
São Miguel,Internacionais,1999,Janeiro, 1 609, 1 984,  0,,,,
São Miguel,Internacionais,1999,Fevereiro, 1 563, 2 184,  0,,,,
São Miguel,Internacionais,1999,Março, 3 211, 2 580,  0,,,,
São Miguel,Internacionais,1999,Abril, 2 266, 2 381,  0,,,,
São Miguel,Internacionais,1999,Maio, 2 972, 3 320,  0,,,,
São Miguel,Internacionais,1999,Junho, 2 649, 3 940,  0,,,,
São Miguel,Internacionais,1999,Julho, 6 926, 8 077,  0,,,,
São Miguel,Internacionais,1999,Agosto, 7 451, 6 451,  0,,,,
São Miguel,Internacionais,1999,Setembro, 5 120, 3 728,  0,,,,
São Miguel,Internacionais,1999,Outubro, 2 753, 2 224,  0,,,,
São Miguel,Internacionais,1999,Novembro, 2 157, 1 576,  0,,,,
São Miguel,Internacionais,1999,Dezembro, 2 093, 1 976,  0,,,,
São Miguel,Internacionais,2000,Janeiro, 1 549, 1 881,  0,,,,
São Miguel,Internacionais,2000,Fevereiro, 1 353, 1 776,  0,,,,
São Miguel,Internacionais,2000,Março, 2 485, 2 536,  0,,,,
São Miguel,Internacionais,2000,Abril, 3 606, 3 139,  0,,,,
São Miguel,Internacionais,2000,Maio, 3 724, 5 069,  0,,,,
São Miguel,Internacionais,2000,Junho, 5 285, 5 756,  0,,,,
São Miguel,Internacionais,2000,Julho, 7 167, 8 621,  0,,,,
São Miguel,Internacionais,2000,Agosto, 9 227, 8 111,  0,,,,
São Miguel,Internacionais,2000,Setembro, 7 346, 5 007,  0,,,,
São Miguel,Internacionais,2000,Outubro, 4 181, 3 700,  0,,,,
São Miguel,Internacionais,2000,Novembro, 3 406, 3 193,  0,,,,
São Miguel,Internacionais,2000,Dezembro, 3 336, 3 269,  0,,,,
São Miguel,Internacionais,2001,Janeiro, 2 810, 2 676,  0,,,,
São Miguel,Internacionais,2001,Fevereiro, 2 203, 2 478,  0,,,,
São Miguel,Internacionais,2001,Março, 3 737, 3 758,  0,,,,
São Miguel,Internacionais,2001,Abril, 5 105, 5 040,  0,,,,
São Miguel,Internacionais,2001,Maio, 6 439, 6 506,  0,,,,
São Miguel,Internacionais,2001,Junho, 6 204, 6 943,  0,,,,
São Miguel,Internacionais,2001,Julho, 8 780, 10 251,  0,,,,
São Miguel,Internacionais,2001,Agosto, 10 526, 9 319,  0,,,,
São Miguel,Internacionais,2001,Setembro, 7 773, 5 954,  0,,,,
São Miguel,Internacionais,2001,Outubro, 5 630, 4 712,  0,,,,
São Miguel,Internacionais,2001,Novembro, 3 805, 3 284,  0,,,,
São Miguel,Internacionais,2001,Dezembro, 3 544, 3 778,  0,,,,
São Miguel,Internacionais,2002,Janeiro, 2 923, 2 948,  0,,,,
São Miguel,Internacionais,2002,Fevereiro, 2 641, 3 021,  0,,,,
São Miguel,Internacionais,2002,Março, 4 099, 4 258,  0,,,,
São Miguel,Internacionais,2002,Abril, 5 056, 4 916,  0,,,,
São Miguel,Internacionais,2002,Maio, 5 963, 6 136,  0,,,,
São Miguel,Internacionais,2002,Junho, 5 161, 6 845,  0,,,,
São Miguel,Internacionais,2002,Julho, 9 116, 11 148,  0,,,,
São Miguel,Internacionais,2002,Agosto, 10 866, 9 803,  0,,,,
São Miguel,Internacionais,2002,Setembro, 7 872, 6 176,  0,,,,
São Miguel,Internacionais,2002,Outubro, 4 990, 4 057,  0,,,,
São Miguel,Internacionais,2002,Novembro, 3 552, 2 887,  0,,,,
São Miguel,Internacionais,2002,Dezembro, 3 532, 3 763,  0,,,,
São Miguel,Internacionais,2003,Janeiro, 3 185, 3 273,  0,,,,
São Miguel,Internacionais,2003,Fevereiro, 2 741, 3 081,  0,,,,
São Miguel,Internacionais,2003,Março, 3 895, 3 862,  0,,,,
São Miguel,Internacionais,2003,Abril, 3 694, 3 772,  0,,,,
São Miguel,Internacionais,2003,Maio, 5 536, 6 227,  0,,,,
São Miguel,Internacionais,2003,Junho, 6 921, 8 451,  0,,,,
São Miguel,Internacionais,2003,Julho, 8 742, 10 541,  0,,,,
São Miguel,Internacionais,2003,Agosto, 11 922, 10 646,  0,,,,
São Miguel,Internacionais,2003,Setembro, 9 271, 7 064,  0,,,,
São Miguel,Internacionais,2003,Outubro, 5 812, 5 140,  0,,,,
São Miguel,Internacionais,2003,Novembro, 5 138, 4 365,  0,,,,
São Miguel,Internacionais,2003,Dezembro, 4 116, 4 458,  0,,,,
São Miguel,Internacionais,2004,Janeiro, 3 997, 3 536,  0,,,,
São Miguel,Internacionais,2004,Fevereiro, 3 052, 3 570,  0,,,,
São Miguel,Internacionais,2004,Março, 4 487, 4 323,  0,,,,
São Miguel,Internacionais,2004,Abril, 5 219, 5 248,  0,,,,
São Miguel,Internacionais,2004,Maio, 7 314, 8 045,  0,,,,
São Miguel,Internacionais,2004,Junho, 6 349, 7 688,  0,,,,
São Miguel,Internacionais,2004,Julho, 10 632, 12 647,  0,,,,
São Miguel,Internacionais,2004,Agosto, 13 049, 12 087,  0,,,,
São Miguel,Internacionais,2004,Setembro, 10 485, 8 387,  0,,,,
São Miguel,Internacionais,2004,Outubro, 7 204, 6 551,  0,,,,
São Miguel,Internacionais,2004,Novembro, 6 111, 5 585,  0,,,,
São Miguel,Internacionais,2004,Dezembro, 4 525, 5 124,  0,,,,
São Miguel,Internacionais,2005,Janeiro, 5 164, 5 002,  0,,,,
São Miguel,Internacionais,2005,Fevereiro, 4 562, 5 229,  375,,,,
São Miguel,Internacionais,2005,Março, 6 181, 6 242,  481,,,,
São Miguel,Internacionais,2005,Abril, 7 066, 8 376,  359,,,,
São Miguel,Internacionais,2005,Maio, 9 084, 8 358,  416,,,,
São Miguel,Internacionais,2005,Junho, 8 000, 9 693,  163,,,,
São Miguel,Internacionais,2005,Julho, 12 011, 14 384,  442,,,,
São Miguel,Internacionais,2005,Agosto, 16 684, 15 568,  369,,,,
São Miguel,Internacionais,2005,Setembro, 12 843, 10 854,  153,,,,
São Miguel,Internacionais,2005,Outubro, 10 821, 9 579,  474,,,,
