Sector2,Ano2,MesDesc2,textbox_MatrixRow_EnergiaConsumida2,Textbox11,
São Miguel,Comércio e Serviços,2021,Junho,12 298 920,62 355 343
São Miguel,Comércio e Serviços,2021,Julho,13 912 869,63 954 339
São Miguel,Comércio e Serviços,2021,Agosto,14 924 152,67 931 496
São Miguel,Comércio e Serviços,2021,Setembro,14 907 956,67 372 094
São Miguel,Comércio e Serviços,2021,Outubro,14 429 280,67 412 720
São Miguel,Comércio e Serviços,2021,Novembro,12 929 360,62 903 160
São Miguel,Comércio e Serviços,2021,Dezembro,12 972 614,64 180 407
São Miguel,Comércio e Serviços,2022,Janeiro,11 949 465,62 371 967
São Miguel,Comércio e Serviços,2022,Fevereiro,11 270 204,59 725 103
São Miguel,Comércio e Serviços,2022,Março,12 360 653,64 329 620
São Miguel,Cons. Próprio (Industrial),1987,Janeiro,-,0
São Miguel,Cons. Próprio (Industrial),1987,Fevereiro,-,0
São Miguel,Cons. Próprio (Industrial),1987,Março,-,0
São Miguel,Cons. Próprio (Industrial),1987,Abril,-,0
São Miguel,Cons. Próprio (Industrial),1987,Maio,-,0
São Miguel,Cons. Próprio (Industrial),1987,Junho,-,0
São Miguel,Cons. Próprio (Industrial),1987,Julho,-,0
São Miguel,Cons. Próprio (Industrial),1987,Agosto,-,0
São Miguel,Cons. Próprio (Industrial),1987,Setembro,-,0
São Miguel,Cons. Próprio (Industrial),1987,Outubro,-,0
São Miguel,Cons. Próprio (Industrial),1987,Novembro,-,0
São Miguel,Cons. Próprio (Industrial),1987,Dezembro,-,0
São Miguel,Cons. Próprio (Industrial),1988,Janeiro,-,0
São Miguel,Cons. Próprio (Industrial),1988,Fevereiro,-,0
São Miguel,Cons. Próprio (Industrial),1988,Março,-,0
São Miguel,Cons. Próprio (Industrial),1988,Abril,-,0
São Miguel,Cons. Próprio (Industrial),1988,Maio,-,0
São Miguel,Cons. Próprio (Industrial),1988,Junho,-,0
São Miguel,Cons. Próprio (Industrial),1988,Julho,-,0
São Miguel,Cons. Próprio (Industrial),1988,Agosto,-,0
São Miguel,Cons. Próprio (Industrial),1988,Setembro,-,0
São Miguel,Cons. Próprio (Industrial),1988,Outubro,-,0
São Miguel,Cons. Próprio (Industrial),1988,Novembro,-,0
São Miguel,Cons. Próprio (Industrial),1988,Dezembro,-,0
São Miguel,Cons. Próprio (Industrial),1989,Janeiro,-,0
São Miguel,Cons. Próprio (Industrial),1989,Fevereiro,-,0
São Miguel,Cons. Próprio (Industrial),1989,Março,-,0
São Miguel,Cons. Próprio (Industrial),1989,Abril,-,0
São Miguel,Cons. Próprio (Industrial),1989,Maio,-,0
São Miguel,Cons. Próprio (Industrial),1989,Junho,-,0
São Miguel,Cons. Próprio (Industrial),1989,Julho,-,0
São Miguel,Cons. Próprio (Industrial),1989,Agosto,-,0
São Miguel,Cons. Próprio (Industrial),1989,Setembro,-,0
São Miguel,Cons. Próprio (Industrial),1989,Outubro,-,0
São Miguel,Cons. Próprio (Industrial),1989,Novembro,-,0
São Miguel,Cons. Próprio (Industrial),1989,Dezembro,-,0
São Miguel,Cons. Próprio (Industrial),1990,Janeiro,-,0
São Miguel,Cons. Próprio (Industrial),1990,Fevereiro,-,0
São Miguel,Cons. Próprio (Industrial),1990,Março,-,0
São Miguel,Cons. Próprio (Industrial),1990,Abril,-,0
São Miguel,Cons. Próprio (Industrial),1990,Maio,-,0
São Miguel,Cons. Próprio (Industrial),1990,Junho,-,0
São Miguel,Cons. Próprio (Industrial),1990,Julho,-,0
São Miguel,Cons. Próprio (Industrial),1990,Agosto,-,0
São Miguel,Cons. Próprio (Industrial),1990,Setembro,-,0
São Miguel,Cons. Próprio (Industrial),1990,Outubro,-,0
São Miguel,Cons. Próprio (Industrial),1990,Novembro,-,0
São Miguel,Cons. Próprio (Industrial),1990,Dezembro,-,0
São Miguel,Cons. Próprio (Industrial),1991,Janeiro,-,20 309 177
São Miguel,Cons. Próprio (Industrial),1991,Fevereiro,-,21 370 923
São Miguel,Cons. Próprio (Industrial),1991,Março,-,19 703 630
São Miguel,Cons. Próprio (Industrial),1991,Abril,-,19 930 352
São Miguel,Cons. Próprio (Industrial),1991,Maio,-,20 688 617
São Miguel,Cons. Próprio (Industrial),1991,Junho,-,20 675 935
São Miguel,Cons. Próprio (Industrial),1991,Julho,-,21 268 660
São Miguel,Cons. Próprio (Industrial),1991,Agosto,-,23 507 706
São Miguel,Cons. Próprio (Industrial),1991,Setembro,-,25 420 555
São Miguel,Cons. Próprio (Industrial),1991,Outubro,-,25 245 011
São Miguel,Cons. Próprio (Industrial),1991,Novembro,-,24 636 325
São Miguel,Cons. Próprio (Industrial),1991,Dezembro,-,23 719 731
São Miguel,Cons. Próprio (Industrial),1992,Janeiro,-,24 277 500
São Miguel,Cons. Próprio (Industrial),1992,Fevereiro,-,22 604 869
São Miguel,Cons. Próprio (Industrial),1992,Março,-,21 539 135
São Miguel,Cons. Próprio (Industrial),1992,Abril,-,23 232 935
São Miguel,Cons. Próprio (Industrial),1992,Maio,-,25 052 501
São Miguel,Cons. Próprio (Industrial),1992,Junho,-,23 384 236
São Miguel,Cons. Próprio (Industrial),1992,Julho,-,24 148 367
São Miguel,Cons. Próprio (Industrial),1992,Agosto,-,22 813 610
São Miguel,Cons. Próprio (Industrial),1992,Setembro,-,26 522 880
São Miguel,Cons. Próprio (Industrial),1992,Outubro,-,26 781 787
São Miguel,Cons. Próprio (Industrial),1992,Novembro,-,23 633 564
São Miguel,Cons. Próprio (Industrial),1992,Dezembro,-,23 879 395
São Miguel,Cons. Próprio (Industrial),1993,Janeiro,-,25 735 144
São Miguel,Cons. Próprio (Industrial),1993,Fevereiro,-,22 846 525
São Miguel,Cons. Próprio (Industrial),1993,Março,-,23 349 923
São Miguel,Cons. Próprio (Industrial),1993,Abril,-,23 174 425
São Miguel,Cons. Próprio (Industrial),1993,Maio,-,23 544 420
São Miguel,Cons. Próprio (Industrial),1993,Junho,-,25 466 592
São Miguel,Cons. Próprio (Industrial),1993,Julho,-,24 741 865
São Miguel,Cons. Próprio (Industrial),1993,Agosto,-,24 955 274
São Miguel,Cons. Próprio (Industrial),1993,Setembro,-,25 649 601
São Miguel,Cons. Próprio (Industrial),1993,Outubro,-,26 241 036
São Miguel,Cons. Próprio (Industrial),1993,Novembro,-,26 417 251
São Miguel,Cons. Próprio (Industrial),1993,Dezembro,-,26 698 949
São Miguel,Cons. Próprio (Industrial),1994,Janeiro,-,25 359 244
São Miguel,Cons. Próprio (Industrial),1994,Fevereiro,-,24 795 222
São Miguel,Cons. Próprio (Industrial),1994,Março,-,23 548 281
São Miguel,Cons. Próprio (Industrial),1994,Abril,-,23 788 608
São Miguel,Cons. Próprio (Industrial),1994,Maio,-,24 223 890
São Miguel,Cons. Próprio (Industrial),1994,Junho,-,24 963 264
São Miguel,Cons. Próprio (Industrial),1994,Julho,-,25 051 451
São Miguel,Cons. Próprio (Industrial),1994,Agosto,-,26 791 925
São Miguel,Cons. Próprio (Industrial),1994,Setembro,-,25 626 826
São Miguel,Cons. Próprio (Industrial),1994,Outubro,-,26 766 716
São Miguel,Cons. Próprio (Industrial),1994,Novembro,-,27 103 226
São Miguel,Cons. Próprio (Industrial),1994,Dezembro,-,26 094 935
São Miguel,Cons. Próprio (Industrial),1995,Janeiro,-,26 071 566
São Miguel,Cons. Próprio (Industrial),1995,Fevereiro,-,23 783 913
São Miguel,Cons. Próprio (Industrial),1995,Março,-,24 958 399
São Miguel,Cons. Próprio (Industrial),1995,Abril,-,24 917 140
São Miguel,Cons. Próprio (Industrial),1995,Maio,-,25 788 371
São Miguel,Cons. Próprio (Industrial),1995,Junho,-,26 432 394
São Miguel,Cons. Próprio (Industrial),1995,Julho,-,26 441 335
São Miguel,Cons. Próprio (Industrial),1995,Agosto,-,25 883 721
São Miguel,Cons. Próprio (Industrial),1995,Setembro,-,29 465 445
São Miguel,Cons. Próprio (Industrial),1995,Outubro,-,28 013 549
São Miguel,Cons. Próprio (Industrial),1995,Novembro,-,27 799 106
São Miguel,Cons. Próprio (Industrial),1995,Dezembro,-,26 126 953
São Miguel,Cons. Próprio (Industrial),1996,Janeiro,-,27 108 059
São Miguel,Cons. Próprio (Industrial),1996,Fevereiro,-,27 728 268
São Miguel,Cons. Próprio (Industrial),1996,Março,-,25 963 191
São Miguel,Cons. Próprio (Industrial),1996,Abril,-,26 778 073
São Miguel,Cons. Próprio (Industrial),1996,Maio,-,26 926 373
São Miguel,Cons. Próprio (Industrial),1996,Junho,-,27 684 386
São Miguel,Cons. Próprio (Industrial),1996,Julho,-,27 454 147
São Miguel,Cons. Próprio (Industrial),1996,Agosto,-,30 902 215
São Miguel,Cons. Próprio (Industrial),1996,Setembro,-,29 780 267
São Miguel,Cons. Próprio (Industrial),1996,Outubro,-,29 236 892
São Miguel,Cons. Próprio (Industrial),1996,Novembro,-,30 769 683
São Miguel,Cons. Próprio (Industrial),1996,Dezembro,-,27 221 725
São Miguel,Cons. Próprio (Industrial),1997,Janeiro,-,31 255 658
São Miguel,Cons. Próprio (Industrial),1997,Fevereiro,-,27 713 715
São Miguel,Cons. Próprio (Industrial),1997,Março,-,26 298 105
São Miguel,Cons. Próprio (Industrial),1997,Abril,-,28 359 207
São Miguel,Cons. Próprio (Industrial),1997,Maio,-,28 223 542
São Miguel,Cons. Próprio (Industrial),1997,Junho,-,28 027 032
São Miguel,Cons. Próprio (Industrial),1997,Julho,-,30 124 021
São Miguel,Cons. Próprio (Industrial),1997,Agosto,-,31 087 075
São Miguel,Cons. Próprio (Industrial),1997,Setembro,-,31 076 713
São Miguel,Cons. Próprio (Industrial),1997,Outubro,-,31 450 421
São Miguel,Cons. Próprio (Industrial),1997,Novembro,-,31 099 417
São Miguel,Cons. Próprio (Industrial),1997,Dezembro,-,29 936 437
São Miguel,Cons. Próprio (Industrial),1998,Janeiro,-,31 977 755
São Miguel,Cons. Próprio (Industrial),1998,Fevereiro,-,29 614 166
São Miguel,Cons. Próprio (Industrial),1998,Março,-,29 635 545
São Miguel,Cons. Próprio (Industrial),1998,Abril,-,31 245 521
São Miguel,Cons. Próprio (Industrial),1998,Maio,-,30 077 807
São Miguel,Cons. Próprio (Industrial),1998,Junho,-,30 518 011
São Miguel,Cons. Próprio (Industrial),1998,Julho,-,33 017 693
São Miguel,Cons. Próprio (Industrial),1998,Agosto,-,34 031 701
São Miguel,Cons. Próprio (Industrial),1998,Setembro,-,35 011 553
São Miguel,Cons. Próprio (Industrial),1998,Outubro,-,35 527 480
São Miguel,Cons. Próprio (Industrial),1998,Novembro,-,33 064 149
São Miguel,Cons. Próprio (Industrial),1998,Dezembro,-,33 151 154
São Miguel,Cons. Próprio (Industrial),1999,Janeiro,-,35 311 414
São Miguel,Cons. Próprio (Industrial),1999,Fevereiro,-,31 165 699
São Miguel,Cons. Próprio (Industrial),1999,Março,-,31 671 670
São Miguel,Cons. Próprio (Industrial),1999,Abril,-,34 737 266
São Miguel,Cons. Próprio (Industrial),1999,Maio,-,32 120 619
São Miguel,Cons. Próprio (Industrial),1999,Junho,-,35 666 193
São Miguel,Cons. Próprio (Industrial),1999,Julho,-,35 101 610
São Miguel,Cons. Próprio (Industrial),1999,Agosto,-,38 032 300
São Miguel,Cons. Próprio (Industrial),1999,Setembro,-,37 658 025
São Miguel,Cons. Próprio (Industrial),1999,Outubro,-,36 333 636
São Miguel,Cons. Próprio (Industrial),1999,Novembro,-,35 906 333
São Miguel,Cons. Próprio (Industrial),1999,Dezembro,-,34 316 360
São Miguel,Cons. Próprio (Industrial),2000,Janeiro,-,37 745 383
São Miguel,Cons. Próprio (Industrial),2000,Fevereiro,-,35 688 764
São Miguel,Cons. Próprio (Industrial),2000,Março,-,36 157 092
São Miguel,Cons. Próprio (Industrial),2000,Abril,-,34 784 898
São Miguel,Cons. Próprio (Industrial),2000,Maio,-,36 392 403
São Miguel,Cons. Próprio (Industrial),2000,Junho,-,36 387 031
São Miguel,Cons. Próprio (Industrial),2000,Julho,-,37 215 691
São Miguel,Cons. Próprio (Industrial),2000,Agosto,-,39 389 736
São Miguel,Cons. Próprio (Industrial),2000,Setembro,-,39 987 763
São Miguel,Cons. Próprio (Industrial),2000,Outubro,-,39 901 853
São Miguel,Cons. Próprio (Industrial),2000,Novembro,-,39 883 839
São Miguel,Cons. Próprio (Industrial),2000,Dezembro,-,37 196 263
São Miguel,Cons. Próprio (Industrial),2001,Janeiro,-,41 114 448
São Miguel,Cons. Próprio (Industrial),2001,Fevereiro,-,36 375 553
São Miguel,Cons. Próprio (Industrial),2001,Março,-,38 828 616
São Miguel,Cons. Próprio (Industrial),2001,Abril,-,38 517 820
São Miguel,Cons. Próprio (Industrial),2001,Maio,-,40 676 518
São Miguel,Cons. Próprio (Industrial),2001,Junho,-,38 705 833
São Miguel,Cons. Próprio (Industrial),2001,Julho,-,40 742 436
São Miguel,Cons. Próprio (Industrial),2001,Agosto,-,43 452 761
São Miguel,Cons. Próprio (Industrial),2001,Setembro,-,43 123 742
São Miguel,Cons. Próprio (Industrial),2001,Outubro,-,42 460 937
São Miguel,Cons. Próprio (Industrial),2001,Novembro,-,42 515 047
São Miguel,Cons. Próprio (Industrial),2001,Dezembro,-,38 687 575
São Miguel,Cons. Próprio (Industrial),2002,Janeiro,-,45 738 629
São Miguel,Cons. Próprio (Industrial),2002,Fevereiro,-,41 778 115
São Miguel,Cons. Próprio (Industrial),2002,Março,-,39 575 220
São Miguel,Cons. Próprio (Industrial),2002,Abril,-,42 311 647
São Miguel,Cons. Próprio (Industrial),2002,Maio,-,43 887 019
São Miguel,Cons. Próprio (Industrial),2002,Junho,-,42 636 599
São Miguel,Cons. Próprio (Industrial),2002,Julho,-,43 853 555
São Miguel,Cons. Próprio (Industrial),2002,Agosto,-,46 996 834
São Miguel,Cons. Próprio (Industrial),2002,Setembro,-,46 004 940
São Miguel,Cons. Próprio (Industrial),2002,Outubro,-,45 462 633
São Miguel,Cons. Próprio (Industrial),2002,Novembro,-,46 256 487
São Miguel,Cons. Próprio (Industrial),2002,Dezembro,-,41 268 496
São Miguel,Cons. Próprio (Industrial),2003,Janeiro,-,48 509 513
São Miguel,Cons. Próprio (Industrial),2003,Fevereiro,-,45 178 475
São Miguel,Cons. Próprio (Industrial),2003,Março,-,43 123 925
São Miguel,Cons. Próprio (Industrial),2003,Abril,-,45 035 600
São Miguel,Cons. Próprio (Industrial),2003,Maio,-,44 688 310
São Miguel,Cons. Próprio (Industrial),2003,Junho,-,45 596 997
São Miguel,Cons. Próprio (Industrial),2003,Julho,-,46 554 441
São Miguel,Cons. Próprio (Industrial),2003,Agosto,-,47 350 669
São Miguel,Cons. Próprio (Industrial),2003,Setembro,-,48 868 122
São Miguel,Cons. Próprio (Industrial),2003,Outubro,-,50 041 865
São Miguel,Cons. Próprio (Industrial),2003,Novembro,-,47 441 850
São Miguel,Cons. Próprio (Industrial),2003,Dezembro,-,47 747 483
São Miguel,Cons. Próprio (Industrial),2004,Janeiro,-,50 233 494
São Miguel,Cons. Próprio (Industrial),2004,Fevereiro,-,46 510 730
São Miguel,Cons. Próprio (Industrial),2004,Março,-,49 549 697
São Miguel,Cons. Próprio (Industrial),2004,Abril,-,51 871 794
São Miguel,Cons. Próprio (Industrial),2004,Maio,-,48 079 244
São Miguel,Cons. Próprio (Industrial),2004,Junho,-,50 449 769
São Miguel,Cons. Próprio (Industrial),2004,Julho,-,52 002 164
São Miguel,Cons. Próprio (Industrial),2004,Agosto,-,52 824 453
São Miguel,Cons. Próprio (Industrial),2004,Setembro,-,54 944 479
São Miguel,Cons. Próprio (Industrial),2004,Outubro,-,55 443 159
São Miguel,Cons. Próprio (Industrial),2004,Novembro,-,54 003 871
São Miguel,Cons. Próprio (Industrial),2004,Dezembro,-,56 109 407
São Miguel,Cons. Próprio (Industrial),2005,Janeiro, 84 086,54 572 016
São Miguel,Cons. Próprio (Industrial),2005,Fevereiro, 69 053,52 583 650
São Miguel,Cons. Próprio (Industrial),2005,Março, 83 714,55 264 469
São Miguel,Cons. Próprio (Industrial),2005,Abril, 79 171,53 839 766
São Miguel,Cons. Próprio (Industrial),2005,Maio, 70 889,53 963 330
São Miguel,Cons. Próprio (Industrial),2005,Junho, 88 606,56 092 314
São Miguel,Cons. Próprio (Industrial),2005,Julho, 83 423,54 427 381
São Miguel,Cons. Próprio (Industrial),2005,Agosto, 98 284,59 248 674
São Miguel,Cons. Próprio (Industrial),2005,Setembro, 101 460,59 073 665
São Miguel,Cons. Próprio (Industrial),2005,Outubro, 83 878,56 926 263
São Miguel,Cons. Próprio (Industrial),2005,Novembro, 83 773,55 757 369
São Miguel,Cons. Próprio (Industrial),2005,Dezembro, 89 468,55 772 552
São Miguel,Cons. Próprio (Industrial),2006,Janeiro, 86 951,57 946 841
São Miguel,Cons. Próprio (Industrial),2006,Fevereiro, 77 441,54 166 490
São Miguel,Cons. Próprio (Industrial),2006,Março, 77 947,59 635 501
São Miguel,Cons. Próprio (Industrial),2006,Abril, 82 827,53 792 510
São Miguel,Cons. Próprio (Industrial),2006,Maio, 93 767,59 986 124
São Miguel,Cons. Próprio (Industrial),2006,Junho, 92 725,56 911 744
São Miguel,Cons. Próprio (Industrial),2006,Julho, 120 893,57 257 106
São Miguel,Cons. Próprio (Industrial),2006,Agosto, 111 749,62 710 518
São Miguel,Cons. Próprio (Industrial),2006,Setembro, 108 902,60 804 226
São Miguel,Cons. Próprio (Industrial),2006,Outubro, 118 119,61 010 211
São Miguel,Cons. Próprio (Industrial),2006,Novembro, 85 513,58 289 269
São Miguel,Cons. Próprio (Industrial),2006,Dezembro, 101 336,60 657 363
São Miguel,Cons. Próprio (Industrial),2007,Janeiro, 91 040,60 962 044
São Miguel,Cons. Próprio (Industrial),2007,Fevereiro, 102 616,58 078 610
São Miguel,Cons. Próprio (Industrial),2007,Março, 96 841,60 172 735
São Miguel,Cons. Próprio (Industrial),2007,Abril, 98 390,57 854 129
São Miguel,Cons. Próprio (Industrial),2007,Maio, 100 898,60 807 790
São Miguel,Cons. Próprio (Industrial),2007,Junho, 94 191,59 509 146
São Miguel,Cons. Próprio (Industrial),2007,Julho, 115 703,60 628 670
São Miguel,Cons. Próprio (Industrial),2007,Agosto, 107 632,64 380 839
São Miguel,Cons. Próprio (Industrial),2007,Setembro, 99 640,62 899 805
São Miguel,Cons. Próprio (Industrial),2007,Outubro, 108 263,62 861 401
São Miguel,Cons. Próprio (Industrial),2007,Novembro, 101 682,60 095 189
São Miguel,Cons. Próprio (Industrial),2007,Dezembro, 83 408,60 015 108
São Miguel,Cons. Próprio (Industrial),2008,Janeiro, 123 064,65 288 766
São Miguel,Cons. Próprio (Industrial),2008,Fevereiro, 97 939,60 548 955
São Miguel,Cons. Próprio (Industrial),2008,Março, 83 117,58 478 484
São Miguel,Cons. Próprio (Industrial),2008,Abril, 101 385,59 038 760
São Miguel,Cons. Próprio (Industrial),2008,Maio, 101 131,63 988 139
São Miguel,Cons. Próprio (Industrial),2008,Junho, 115 115,59 552 507
São Miguel,Cons. Próprio (Industrial),2008,Julho, 110 123,64 127 370
São Miguel,Cons. Próprio (Industrial),2008,Agosto, 105 613,66 155 821
São Miguel,Cons. Próprio (Industrial),2008,Setembro, 119 118,64 784 090
São Miguel,Cons. Próprio (Industrial),2008,Outubro, 124 061,67 738 226
São Miguel,Cons. Próprio (Industrial),2008,Novembro, 102 550,62 015 172
São Miguel,Cons. Próprio (Industrial),2008,Dezembro, 121 528,61 985 825
São Miguel,Cons. Próprio (Industrial),2009,Janeiro, 88 410,65 185 488
